SMILES,LogS
Cc1ccnc2nc(C(=O)Nc3nccs3)nn12,-3.4700565983413307
COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1,-3.4600461583436033
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(CN3CCOCC3)cc(N3CCOCC3)c2)n1,-3.430041181903406
FC(F)(F)c1nnc2ccc(NCc3cccnc3)nn12,-3.4199878874705756
Oc1ccc(-c2ccc(C3(O)CN4CCC3CC4)cc2)cc1,-3.3600157519584113
C[C@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,-3.3399887787106692
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,-3.3099812192113047
CN(C(=O)c1ccncc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,-3.2700257143004445
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1,-3.2600323032404908
Cc1noc2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,-3.2199708726626617
NC(=O)c1sc(-c2ccccc2)cc1N,-4.410050398674292
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,-4.379863945026242
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,-4.369572124974976
Clc1ccc(-c2nnc3cccc(Cl)n23)c(Cl)c1,-4.279840696594043
N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,-4.270025714300444
C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,-4.270025714300444
Cc1cc(CNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,-4.209714835966758
O=C(Nc1ccc(N2CCOCC2)c(F)c1)c1nnc(Nc2ccccc2F)o1,-5.886056647693163
CCn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,-5.698970004336019
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,-4.510041520575165
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C#N)c2)cc1,-6.698970004336019
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,-4.640164517660112
CCN(C(=O)NCc1c(F)cccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,-4.619788758288394
CNC(=O)c1ccc(Nc2nccc(-c3cnc(COC)n3C(C)C)n2)cc1,-4.610833915635467
COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cccnc12,-4.34008379993015
C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccncc2C#N)cn1,-5.318758762624412
C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,-4.050122295963125
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1,-4.0301183562535
Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,-4.0
Nc1n[nH]c2ncc3c(c12)CCCCCC3,-3.99012436628784
CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,-3.9500071430798576
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,-3.9500071430798576
CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,-3.920095532333279
Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,-3.8900841369762067
CC(C)CC(C(=O)NCC(=O)CNS(=O)(=O)c1ccccn1)c1cccc(-c2ccccc2)c1,-5.920818753952375
O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,-5.920818753952375
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12,-5.886056647693163
COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,-5.795880017344075
CC(C)Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)nc1O,-5.795880017344075
C[C@@H]1CN(c2nc(N3CCOCC3)c3ccc(-c4ccccc4)nc3n2)C[C@H](C)O1,-5.7447274948966935
COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(Cl)cc3F)c2cc1OC,-5.721246399047171
O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,-5.721246399047171
CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,-5.6777807052660805
O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)c1cc(F)cc(N2CCOCC2)c1,-5.657577319177793
O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,-5.657577319177793
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,-5.657577319177793
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCOCC5)c34)cc2Cl)cn1,-5.638272163982407
COCCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,-5.619788758288394
C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCO)(c2ccc(F)cc2)OC1=O,-5.6020599913279625
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(F)cccn23)n1,-5.552841968657781
CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,-5.522878745280337
O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,-5.522878745280337
COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1,-5.494850021680094
COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)(C)C)c1,-5.3979400086720375
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-5.376750709602099
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)NCCO)c34)cc2C)cn1,-5.376750709602099
C=CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,-5.327902142064283
CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,-5.327902142064283
Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)c(Cl)c3)n2)s1,-5.886056647693163
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccccc2)o1,-5.721246399047171
Cc1ccc(Oc2ccc(C(=O)N(C)Cc3ccncc3)cc2)cc1,-5.721246399047171
CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1F,-5.3872161432802645
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,-4.85078088734462
COc1cc(OC2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,-4.510041520575165
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N(C)C,-4.5003129173815966
Cc1ccc(CO)cc1N(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)C(C)C,-4.489454989793388
Cc1cc2oc(=O)cc(Cn3ccnc3)c2cc1C,-4.4698003017969175
Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCNCCCCc2ccncc2)c1,-4.449771646944906
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,-4.440093374963888
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1,-3.5699249444480605
CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,-3.5500590112266623
NC(=O)c1ccccc1Oc1ccccc1,-3.5500590112266623
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)n2)n1C(C)C,-3.0599818449923366
Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,-3.7999707334462296
N#CCN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,-6.221848749616356
COc1cc(-c2nn[nH]n2)ccc1Cn1ncc2ccc(NC(=O)OC3CCCC3)cc21,-4.359518563029578
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,-4.349692476868063
COc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,-4.349692476868063
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,-4.189767482004916
O=C(O)c1cc2c(Cl)cccc2n1Cc1ccc(Cl)c(Cl)c1,-4.179798540514359
COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccc(F)cc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-2.9000087664553154
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N(C)C,-4.530177984021837
O=C(N[C@H]1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,-4.449771646944906
Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C,-4.440093374963888
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,-5.221848749616356
O=c1cc(-c2ccc3c(c2)OCO3)[nH]c2ccccc12,-5.207608310501746
CC(C)(C)OC(=O)N1C[C@@H]2CC[C@H]1CN2c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,-5.1487416512809245
C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2[nH]c(=O)sc12,-5.0915149811213505
COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,-5.080921907623926
CC(C)Oc1cc(O[C@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-5.070581074285707
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3ccccc3)n2)CC1,-5.050609993355087
CCNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,-5.040958607678906
COCCN(C)C(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12,-4.950781977329818
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1,-4.939302159646388
COc1cc(N2CCNC(=O)C2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,-5.309803919971486
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C)c(-c2cnc3ccccn23)n1,-5.301029995663981
NC1(C(=O)NC(CS(N)(=O)=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-5.2839966563652006
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,-5.2839966563652006
Cc1ccc(C)c(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,-5.229147988357856
COc1cc2c(NC(=O)Nc3c(Cl)cccc3Cl)ncnc2cc1OCC1CCN(C)CC1,-5.0
C[C@@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ncc(-c4ccccc4)nc3n2)C[C@H](C)O1,-4.889410289700751
C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,-4.85078088734462
C[C@@H]1CN(C(=O)OCC(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,-4.838631997765025
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,-4.801342913045577
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12,-4.801342913045577
Cc1cnc(NC(=O)Cc2ccccc2)s1,-4.769551078621726
Cn1cnc(-c2ccccc2)c1C#Cc1ccnc(N)n1,-4.769551078621726
O=C(Nc1ccc2c(c1)c1ccccc1n2C1CCOC1)N1CCOCC1,-4.718966632752273
COc1cc2ncc(C(N)=O)c(Nc3ccccc3F)c2cc1OC,-4.6595558851598815
O=C(NC1CCCCC1)c1cccnc1Sc1ccccc1,-4.640164517660112
COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1,-4.640164517660112
CNC(=O)c1ccc(Oc2ccc(C)cc2)cc1,-5.0
C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,-5.207608310501746
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(OCc3ccccn3)c2)o1,-5.200659450546418
COc1cc(Nc2cc(Oc3ccc(C)nc3C)ccn2)cc(OC)c1OC,-5.167491087293763
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c2n1,-5.040958607678906
O=C(CCc1ccccc1)c1ccccc1,-5.008773924307505
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,-2.8199888809422826
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4cnccc4[nH]3)c(C)c2c1,-4.978810700930062
Cc1ncc(-c2ccnc(Nc3ccc(Cl)cc3)n2)n1C(C)C,-4.97061622231479
Cn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,-4.958607314841775
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1F,-4.958607314841775
O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(Nc2ccccc2F)o1,-5.2839966563652006
CN(C(=O)Cc1ccc(Br)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,-4.6595558851598815
CCc1cc(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2c(n1)CCCC2,-4.6307841425898575
Cc1onc(C(N)=O)c1C(=O)Nc1nccs1,-4.510041520575165
COc1cc(Nc2cc(Oc3ccc(C)nc3)ccn2)cc(OC)c1OC,-4.5003129173815966
Nc1ccccc1NC(=O)c1ccc(-c2nccs2)cc1,-4.4698003017969175
COc1cc2c(Nc3ccc(Cc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1,-6.221848749616356
Nc1nc(Nc2ccc(Cl)cc2)cc(-c2ccccc2)n1,-5.657577319177793
O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,-5.568636235841013
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,-5.552841968657781
COc1cccc(CNC(=O)c2ccc(Oc3ccc(C)cc3)cc2)c1,-5.327902142064283
C[C@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,-4.85078088734462
OC1(C#Cc2ccc(-c3ccccc3)cc2)CN2CCC1CC2,-4.8297382846050425
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,-4.8297382846050425
O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,-4.779891911959945
COc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,-7.0
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(S(=O)(=O)c2ccccc2)cc1,-7.0
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N1CCOCC1,-6.522878745280337
COC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,-6.3979400086720375
COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4F)s3)ncnc2cc1OCCCN1CCC[C@H]1CO,-6.221848749616356
COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,-6.045757490560675
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3noc(-c4ccc(F)cc4)n3)(CC1)CC2,-6.045757490560675
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1,-2.9000087664553154
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](Sc1ccc(OC)c(OC)c1)C(=O)NO)C(C)(C)C,-2.890016705180108
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)c(C)nn2-c2ccccc2)cc1,-2.850011543508524
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,-2.840011949618013
O=c1cc(-c2ccccc2)[nH]c2c(Cl)cccc12,-4.510041520575165
COc1ccc(NC(=O)c2cc(C)no2)cc1,-3.7999707334462296
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)nc2)CC1,-3.7399286120149253
CC(=O)Nc1nc2c(s1)C(=O)NCCC2,-2.8699880503280957
COC[C@H](C)Oc1cc(Oc2cccc(OC)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-2.8300024629334297
O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C(F)(F)F)cc1,-2.9000087664553154
CN(c1cccc(CO)c1)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,-3.4700565983413307
Nc1ccc2c(c1)cc(C(=O)O)n2Cc1ccc(Cl)c(Cl)c1,-3.4600461583436033
CCOC(=O)c1ccc(COCC2CCN(c3ccc(C)nn3)CC2)cc1,-3.330032630091496
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)(C)C)cc1,-3.2899673009342463
Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3C[C@H]3CCCO3)nc12,-3.280006173632396
CCCOc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,-3.2600323032404908
NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,-3.179995693191682
CCCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1,-3.169989064063882
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,-3.160019442321657
CC(C)(C)C(O)C(Cc1ccccc1Cl)n1cncn1,-3.400007822415902
N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(N)(=O)=O)c2c1,-4.570247719997592
Cc1ccccc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,-4.510041520575165
COCCOc1cc2nccc(Nc3ccc(Cl)cc3F)c2cc1OC,-4.4698003017969175
CNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1,-5.568636235841013
CC(C)Oc1cc(OCCC2CCCC2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-5.552841968657781
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)cn1,-5.494850021680094
CC(C)(C(=O)Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,-3.700057099977233
Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,-3.6899442622491088
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Cl)cccc4c3C2)CC1,-3.669992299127241
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cscn1,-3.659952682338607
COc1cccc2c(O)cc(-c3ccccc3)nc12,-3.6499459064209696
O=C(Cc1ccccc1)Nc1ccccc1O,-3.6099485035410126
Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,-2.890016705180108
CN(C)c1cccc2c(S(N)(=O)=O)cccc12,-4.6307841425898575
CC(C)n1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,-4.6307841425898575
C[C@@H](O)C(=O)N1CC=C(c2c(F)cc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,-4.600326278518962
O=[N+]([O-])c1cc2c(O)c(-c3ccccc3)c(O)nc2cc1Cl,-4.530177984021837
N#Cc1nc(NC2CCCC2)c(N)c(N2CCOCC2)n1,-4.449771646944906
Cc1ncc(-c2ccnc(Nc3ccccc3)n2)n1C(C)C,-4.449771646944906
COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,-4.270025714300444
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,-4.259637310505756
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CCc3ccccc3)C2)CC1,-4.219682687859849
CC(C)Oc1cc(OCc2ccccc2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-4.209714835966758
COc1cc(N2CCN(CCO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,-4.179798540514359
NC(=O)c1cc(-c2ccccc2)sc1N,-4.1598939055432425
CC(=O)Nc1ccc(-c2ccccc2)cc1,-4.100179497572904
Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCOCC4)c23)ccc1OCc1ccccn1,-5.698970004336019
Nc1ccc2cccc(Nc3ncccn3)c2n1,-4.570247719997592
COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc1ccc(C)nc1,-4.429457060118103
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,-4.379863945026242
CN(C(=O)Cc1ccc(Cl)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,-4.369572124974976
CNC(=O)c1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1OC,-4.359518563029578
O=C(O)c1cc2cc(C(F)(F)F)ccc2n1Cc1ccc(Cl)c(Cl)c1,-4.289882634888183
CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,-4.279840696594043
N#Cc1nc(N2CCCC2)c(N)c(N2CCOCC2)n1,-4.229884705212898
Cc1cc(Nc2ccnc(NCc3cc(C4CC4)no3)n2)n[nH]1,-4.199970640755866
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,-4.199970640755866
Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2C(=O)CN2CCN(CC(=O)N3CCCC3)CC2)c1,-4.149966742310231
O=C(Nc1ccc(N2CC[S+]([O-])CC2)nc1)c1nnc(Nc2ccccc2F)o1,-5.6020599913279625
Cc1ccc(CO)cc1N(c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1)C(C)C,-5.886056647693163
COc1cc(OC2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,-5.769551078621726
COc1cc2c(Nc3cnc(NC(=O)c4ccc(F)c(Cl)c4)nc3)ncnc2cc1OCCCN1CCOCC1,-5.853871964321762
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)sc2[nH]1,-5.823908740944319
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(Cl)c(C(F)(F)F)c2)CC1,-5.958607314841775
COc1cc(N2CC3CNCC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,-4.600326278518962
O=C(NCc1ccccc1)c1cccn(Cc2ccccc2)c1=O,-4.580044251510242
COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCOCC4)cc(OC(C)C)c23)n1,-4.570247719997592
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@@H]2COCCN2)c1,-4.560667306169737
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,-5.337242168318426
Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,-6.3979400086720375
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,-6.0
Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,-5.769551078621726
COc1cc(S(N)(=O)=O)c(OC)cc1N,-4.0301183562535
O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1,-3.969805214643249
C[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-3.9601894458516496
Clc1cccc(Cl)c1-c1nnc2cccc(Cl)n12,-3.940058111938045
c1ccc(Nc2ncnc3ccccc23)cc1,-3.880084589742009
O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1,-3.880084589742009
FC(F)(F)c1nnc2ccc(N3CCCCCC3)nn12,-3.880084589742009
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-3.8601209135987635
Nc1nccc(/C=C/c2ccccc2)n1,-3.720105019988362
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,-4.899629454882437
O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl,-3.819874124835946
O=C(Nc1ccccc1C(F)(F)F)N1CCN(c2ccccn2)CC1,-3.720105019988362
Cc1ccc(Nc2nc(C)nc3c2oc2ccccc23)cc1,-6.301029995663981
C#CCN(Cc1ccc2nc(CSc3nccc(O)n3)nc(O)c2c1)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)cc1,-6.698970004336019
CSCCN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,-6.522878745280337
